held_out,candidate,legacy_train,corrected_train
UZB,NIC,True,True
UZB,PAN,True,True
UZB,USA,True,True
UZB,AUS,True,True
UZB,NZL,True,True
UZB,PNG,True,True
UZB,ARG,True,True
UZB,BOL,True,True
UZB,BRA,True,True
UZB,CHL,True,True
UZB,COL,True,True
UZB,ECU,True,True
UZB,PRY,True,True
UZB,PER,True,True
UZB,SUR,True,True
UZB,URY,True,True
UZB,VEN,True,True
VNM,DZA,True,True
VNM,AGO,True,True
VNM,BEN,True,True
VNM,BWA,True,True
VNM,BFA,True,True
VNM,BDI,True,True
VNM,CMR,True,True
VNM,CAF,True,True
VNM,TCD,True,True
VNM,COG,True,True
VNM,COD,True,True
VNM,CIV,True,True
VNM,DJI,True,True
VNM,EGY,True,True
VNM,GNQ,True,True
VNM,ERI,True,True
VNM,ETH,True,True
VNM,GAB,True,True
VNM,GHA,True,True
VNM,GIN,True,True
VNM,GNB,True,True
VNM,KEN,True,True
VNM,LSO,True,True
VNM,LBR,True,True
VNM,LBY,True,True
VNM,MDG,True,True
VNM,MWI,True,True
VNM,MLI,True,True
VNM,MRT,True,True
VNM,MAR,True,True
VNM,MOZ,True,True
VNM,NAM,True,True
VNM,NER,True,True
VNM,NGA,True,True
VNM,RWA,True,True
VNM,SEN,True,True
VNM,SLE,True,True
VNM,SOM,True,True
VNM,ZAF,True,True
VNM,SDN,True,True
VNM,SWZ,True,True
VNM,TZA,True,True
VNM,TGO,True,True
VNM,TUN,True,True
VNM,UGA,True,True
VNM,ZMB,True,True
VNM,ZWE,True,True
VNM,AFG,True,True
VNM,ARM,True,True
VNM,AZE,True,True
VNM,BGD,True,True
VNM,MMR,False,False
VNM,KHM,False,False
VNM,CHN,False,False
VNM,GEO,True,True
VNM,IND,True,True
VNM,IDN,False,False
VNM,IRN,True,True
VNM,IRQ,True,True
VNM,ISR,True,True
VNM,JPN,True,True
VNM,JOR,True,True
VNM,KAZ,True,True
VNM,LAO,False,False
VNM,LBN,True,True
VNM,MYS,False,False
VNM,MNG,True,True
VNM,NPL,True,True
VNM,OMN,True,True
VNM,PAK,True,True
VNM,PHL,True,True
VNM,QAT,True,True
VNM,SAU,True,True
VNM,KOR,True,True
VNM,LKA,True,True
VNM,SYR,True,True
VNM,TWN,True,True
VNM,TJK,True,True
VNM,THA,False,False
VNM,TUR,True,True
VNM,TKM,True,True
VNM,ARE,True,True
VNM,UZB,True,True
VNM,VNM,False,False
VNM,YEM,True,True
VNM,ALB,True,True
VNM,AUT,True,True
VNM,BLR,True,True
VNM,BEL,True,True
VNM,BIH,True,True
VNM,BGR,True,True
VNM,HRV,True,True
VNM,CYP,True,True
VNM,CZE,True,True
VNM,DNK,True,True
VNM,EST,True,True
VNM,FIN,True,True
VNM,FRA,True,True
VNM,DEU,True,True
VNM,GRC,True,True
VNM,HUN,True,True
VNM,ISL,True,True
VNM,IRL,True,True
VNM,ITA,True,True
VNM,LVA,True,True
VNM,LTU,True,True
VNM,MKD,True,True
VNM,MDA,True,True
VNM,MNE,True,True
VNM,NLD,True,True
VNM,NOR,True,True
VNM,POL,True,True
VNM,PRT,True,True
VNM,ROU,True,True
VNM,RUS,True,True
VNM,SRB,True,True
VNM,SVK,True,True
VNM,SVN,True,True
VNM,ESP,True,True
VNM,SWE,True,True
VNM,CHE,True,True
VNM,UKR,True,True
VNM,GBR,True,True
VNM,BHS,True,True
VNM,CAN,True,True
VNM,CRI,True,True
VNM,CUB,True,True
VNM,DOM,True,True
VNM,SLV,True,True
VNM,GTM,True,True
VNM,HTI,True,True
VNM,HND,True,True
VNM,JAM,True,True
VNM,MEX,True,True
VNM,NIC,True,True
VNM,PAN,True,True
VNM,USA,True,True
VNM,AUS,True,True
VNM,NZL,True,True
VNM,PNG,True,True
VNM,ARG,True,True
VNM,BOL,True,True
VNM,BRA,True,True
VNM,CHL,True,True
VNM,COL,True,True
VNM,ECU,True,True
VNM,PRY,True,True
VNM,PER,True,True
VNM,SUR,True,True
VNM,URY,True,True
VNM,VEN,True,True
YEM,DZA,True,True
YEM,AGO,True,True
YEM,BEN,True,True
YEM,BWA,True,True
YEM,BFA,True,True
YEM,BDI,True,True
YEM,CMR,True,True
YEM,CAF,True,True
YEM,TCD,True,True
YEM,COG,True,True
YEM,COD,True,True
YEM,CIV,True,True
YEM,DJI,False,False
YEM,EGY,True,True
YEM,GNQ,True,True
YEM,ERI,False,False
YEM,ETH,False,False
YEM,GAB,True,True
YEM,GHA,True,True
YEM,GIN,True,True
YEM,GNB,True,True
YEM,KEN,True,True
YEM,LSO,True,True
YEM,LBR,True,True
YEM,LBY,True,True
YEM,MDG,True,True
YEM,MWI,True,True
YEM,MLI,True,True
YEM,MRT,True,True
YEM,MAR,True,True
YEM,MOZ,True,True
YEM,NAM,True,True
YEM,NER,True,True
YEM,NGA,True,True
YEM,RWA,True,True
YEM,SEN,True,True
YEM,SLE,True,True
YEM,SOM,False,False
YEM,ZAF,True,True
YEM,SDN,True,False
YEM,SWZ,True,True
YEM,TZA,True,True
YEM,TGO,True,True
YEM,TUN,True,True
YEM,UGA,True,True
YEM,ZMB,True,True
YEM,ZWE,True,True
YEM,AFG,True,True
YEM,ARM,True,True
YEM,AZE,True,True
YEM,BGD,True,True
YEM,MMR,True,True
YEM,KHM,True,True
YEM,CHN,True,True
YEM,GEO,True,True
YEM,IND,True,True
YEM,IDN,True,True
YEM,IRN,True,True
YEM,IRQ,True,True
YEM,ISR,True,True
YEM,JPN,True,True
YEM,JOR,True,True
YEM,KAZ,True,True
YEM,LAO,True,True
YEM,LBN,True,True
YEM,MYS,True,True
YEM,MNG,True,True
YEM,NPL,True,True
YEM,OMN,False,False
YEM,PAK,True,True
YEM,PHL,True,True
YEM,QAT,True,True
YEM,SAU,False,False
YEM,KOR,True,True
YEM,LKA,True,True
YEM,SYR,True,True
YEM,TWN,True,True
YEM,TJK,True,True
YEM,THA,True,True
YEM,TUR,True,True
YEM,TKM,True,True
YEM,ARE,True,False
YEM,UZB,True,True
YEM,VNM,True,True
YEM,YEM,False,False
YEM,ALB,True,True
YEM,AUT,True,True
YEM,BLR,True,True
YEM,BEL,True,True
YEM,BIH,True,True
YEM,BGR,True,True
YEM,HRV,True,True
YEM,CYP,True,True
YEM,CZE,True,True
YEM,DNK,True,True
YEM,EST,True,True
YEM,FIN,True,True
YEM,FRA,True,True
YEM,DEU,True,True
YEM,GRC,True,True
YEM,HUN,True,True
YEM,ISL,True,True
YEM,IRL,True,True
YEM,ITA,True,True
YEM,LVA,True,True
YEM,LTU,True,True
YEM,MKD,True,True
YEM,MDA,True,True
YEM,MNE,True,True
YEM,NLD,True,True
YEM,NOR,True,True
YEM,POL,True,True
YEM,PRT,True,True
YEM,ROU,True,True
YEM,RUS,True,True
YEM,SRB,True,True
YEM,SVK,True,True
YEM,SVN,True,True
YEM,ESP,True,True
YEM,SWE,True,True
YEM,CHE,True,True
YEM,UKR,True,True
YEM,GBR,True,True
YEM,BHS,True,True
YEM,CAN,True,True
YEM,CRI,True,True
YEM,CUB,True,True
YEM,DOM,True,True
YEM,SLV,True,True
YEM,GTM,True,True
YEM,HTI,True,True
YEM,HND,True,True
YEM,JAM,True,True
YEM,MEX,True,True
YEM,NIC,True,True
YEM,PAN,True,True
YEM,USA,True,True
YEM,AUS,True,True
YEM,NZL,True,True
YEM,PNG,True,True
YEM,ARG,True,True
YEM,BOL,True,True
YEM,BRA,True,True
YEM,CHL,True,True
YEM,COL,True,True
YEM,ECU,True,True
YEM,PRY,True,True
YEM,PER,True,True
YEM,SUR,True,True
YEM,URY,True,True
YEM,VEN,True,True
ALB,DZA,True,True
ALB,AGO,True,True
ALB,BEN,True,True
ALB,BWA,True,True
ALB,BFA,True,True
ALB,BDI,True,True
ALB,CMR,True,True
ALB,CAF,True,True
ALB,TCD,True,True
ALB,COG,True,True
ALB,COD,True,True
ALB,CIV,True,True
ALB,DJI,True,True
ALB,EGY,True,True
ALB,GNQ,True,True
ALB,ERI,True,True
ALB,ETH,True,True
ALB,GAB,True,True
ALB,GHA,True,True
ALB,GIN,True,True
ALB,GNB,True,True
ALB,KEN,True,True
ALB,LSO,True,True
ALB,LBR,True,True
ALB,LBY,True,True
ALB,MDG,True,True
ALB,MWI,True,True
ALB,MLI,True,True
ALB,MRT,True,True
ALB,MAR,True,True
ALB,MOZ,True,True
ALB,NAM,True,True
ALB,NER,True,True
ALB,NGA,True,True
ALB,RWA,True,True
ALB,SEN,True,True
ALB,SLE,True,True
ALB,SOM,True,True
ALB,ZAF,True,True
ALB,SDN,True,True
ALB,SWZ,True,True
ALB,TZA,True,True
ALB,TGO,True,True
ALB,TUN,True,True
ALB,UGA,True,True
ALB,ZMB,True,True
ALB,ZWE,True,True
ALB,AFG,True,True
ALB,ARM,True,True
ALB,AZE,True,True
ALB,BGD,True,True
ALB,MMR,True,True
ALB,KHM,True,True
ALB,CHN,True,True
ALB,GEO,True,True
ALB,IND,True,True
ALB,IDN,True,True
ALB,IRN,True,True
ALB,IRQ,True,True
ALB,ISR,True,True
ALB,JPN,True,True
ALB,JOR,True,True
ALB,KAZ,True,True
ALB,LAO,True,True
ALB,LBN,True,True
ALB,MYS,True,True
ALB,MNG,True,True
ALB,NPL,True,True
ALB,OMN,True,True
ALB,PAK,True,True
ALB,PHL,True,True
ALB,QAT,True,True
ALB,SAU,True,True
ALB,KOR,True,True
ALB,LKA,True,True
ALB,SYR,True,True
ALB,TWN,True,True
ALB,TJK,True,True
ALB,THA,True,True
ALB,TUR,True,False
ALB,TKM,True,True
ALB,ARE,True,True
ALB,UZB,True,True
ALB,VNM,True,True
ALB,YEM,True,True
ALB,ALB,False,False
ALB,AUT,True,True
ALB,BLR,True,True
ALB,BEL,True,True
ALB,BIH,False,False
ALB,BGR,False,False
ALB,HRV,False,False
ALB,CYP,True,True
ALB,CZE,True,True
ALB,DNK,True,True
ALB,EST,True,True
ALB,FIN,True,True
ALB,FRA,True,True
ALB,DEU,True,True
ALB,GRC,False,False
ALB,HUN,True,False
ALB,ISL,True,True
ALB,IRL,True,True
ALB,ITA,False,False
ALB,LVA,True,True
ALB,LTU,True,True
ALB,MKD,False,False
ALB,MDA,True,True
ALB,MNE,False,False
ALB,NLD,True,True
ALB,NOR,True,True
ALB,POL,True,True
ALB,PRT,True,True
ALB,ROU,False,False
ALB,RUS,True,True
ALB,SRB,False,False
ALB,SVK,True,True
ALB,SVN,True,False
ALB,ESP,True,True
ALB,SWE,True,True
ALB,CHE,True,True
ALB,UKR,True,True
ALB,GBR,True,True
ALB,BHS,True,True
ALB,CAN,True,True
ALB,CRI,True,True
ALB,CUB,True,True
ALB,DOM,True,True
ALB,SLV,True,True
ALB,GTM,True,True
ALB,HTI,True,True
ALB,HND,True,True
ALB,JAM,True,True
ALB,MEX,True,True
ALB,NIC,True,True
ALB,PAN,True,True
ALB,USA,True,True
ALB,AUS,True,True
ALB,NZL,True,True
ALB,PNG,True,True
ALB,ARG,True,True
ALB,BOL,True,True
ALB,BRA,True,True
ALB,CHL,True,True
ALB,COL,True,True
ALB,ECU,True,True
ALB,PRY,True,True
ALB,PER,True,True
ALB,SUR,True,True
ALB,URY,True,True
ALB,VEN,True,True
AUT,DZA,True,True
AUT,AGO,True,True
AUT,BEN,True,True
AUT,BWA,True,True
AUT,BFA,True,True
AUT,BDI,True,True
AUT,CMR,True,True
AUT,CAF,True,True
AUT,TCD,True,True
AUT,COG,True,True
AUT,COD,True,True
AUT,CIV,True,True
AUT,DJI,True,True
AUT,EGY,True,True
AUT,GNQ,True,True
AUT,ERI,True,True
AUT,ETH,True,True
AUT,GAB,True,True
AUT,GHA,True,True
AUT,GIN,True,True
AUT,GNB,True,True
AUT,KEN,True,True
AUT,LSO,True,True
AUT,LBR,True,True
AUT,LBY,True,True
AUT,MDG,True,True
AUT,MWI,True,True
AUT,MLI,True,True
AUT,MRT,True,True
AUT,MAR,True,True
AUT,MOZ,True,True
AUT,NAM,True,True
AUT,NER,True,True
AUT,NGA,True,True
AUT,RWA,True,True
AUT,SEN,True,True
AUT,SLE,True,True
AUT,SOM,True,True
AUT,ZAF,True,True
AUT,SDN,True,True
AUT,SWZ,True,True
AUT,TZA,True,True
AUT,TGO,True,True
AUT,TUN,True,True
AUT,UGA,True,True
AUT,ZMB,True,True
AUT,ZWE,True,True
AUT,AFG,True,True
AUT,ARM,True,True
AUT,AZE,True,True
AUT,BGD,True,True
AUT,MMR,True,True
AUT,KHM,True,True
AUT,CHN,True,True
AUT,GEO,True,True
AUT,IND,True,True
AUT,IDN,True,True
AUT,IRN,True,True
AUT,IRQ,True,True
AUT,ISR,True,True
AUT,JPN,True,True
AUT,JOR,True,True
AUT,KAZ,True,True
AUT,LAO,True,True
AUT,LBN,True,True
AUT,MYS,True,True
AUT,MNG,True,True
AUT,NPL,True,True
AUT,OMN,True,True
AUT,PAK,True,True
AUT,PHL,True,True
AUT,QAT,True,True
AUT,SAU,True,True
AUT,KOR,True,True
AUT,LKA,True,True
AUT,SYR,True,True
AUT,TWN,True,True
AUT,TJK,True,True
AUT,THA,True,True
AUT,TUR,True,True
AUT,TKM,True,True
AUT,ARE,True,True
AUT,UZB,True,True
AUT,VNM,True,True
AUT,YEM,True,True
AUT,ALB,True,True
AUT,AUT,False,False
AUT,BLR,True,True
AUT,BEL,True,False
AUT,BIH,False,False
AUT,BGR,True,True
AUT,HRV,False,False
AUT,CYP,True,True
AUT,CZE,False,False
AUT,DNK,True,True
AUT,EST,True,True
AUT,FIN,True,True
AUT,FRA,False,False
AUT,DEU,False,False
AUT,GRC,True,True
AUT,HUN,False,False
AUT,ISL,True,True
AUT,IRL,True,True
AUT,ITA,False,False
AUT,LVA,True,True
AUT,LTU,True,True
AUT,MKD,True,True
AUT,MDA,True,True
AUT,MNE,True,False
AUT,NLD,True,False
AUT,NOR,True,True
AUT,POL,False,False
AUT,PRT,True,True
AUT,ROU,False,False
AUT,RUS,True,True
AUT,SRB,False,False
AUT,SVK,False,False
AUT,SVN,False,False
AUT,ESP,True,True
AUT,SWE,True,True
AUT,CHE,False,False
AUT,UKR,False,False
AUT,GBR,True,True
AUT,BHS,True,True
AUT,CAN,True,True
AUT,CRI,True,True
AUT,CUB,True,True
AUT,DOM,True,True
AUT,SLV,True,True
AUT,GTM,True,True
AUT,HTI,True,True
AUT,HND,True,True
AUT,JAM,True,True
AUT,MEX,True,True
AUT,NIC,True,True
AUT,PAN,True,True
AUT,USA,True,True
AUT,AUS,True,True
AUT,NZL,True,True
AUT,PNG,True,True
AUT,ARG,True,True
AUT,BOL,True,True
AUT,BRA,True,True
AUT,CHL,True,True
AUT,COL,True,True
AUT,ECU,True,True
AUT,PRY,True,True
AUT,PER,True,True
AUT,SUR,True,True
AUT,URY,True,True
AUT,VEN,True,True
BLR,DZA,True,True
BLR,AGO,True,True
BLR,BEN,True,True
BLR,BWA,True,True
BLR,BFA,True,True
BLR,BDI,True,True
BLR,CMR,True,True
BLR,CAF,True,True
BLR,TCD,True,True
BLR,COG,True,True
BLR,COD,True,True
BLR,CIV,True,True
BLR,DJI,True,True
BLR,EGY,True,True
BLR,GNQ,True,True
BLR,ERI,True,True
BLR,ETH,True,True
BLR,GAB,True,True
BLR,GHA,True,True
BLR,GIN,True,True
BLR,GNB,True,True
BLR,KEN,True,True
BLR,LSO,True,True
BLR,LBR,True,True
BLR,LBY,True,True
BLR,MDG,True,True
BLR,MWI,True,True
BLR,MLI,True,True
BLR,MRT,True,True
BLR,MAR,True,True
BLR,MOZ,True,True
BLR,NAM,True,True
BLR,NER,True,True
BLR,NGA,True,True
BLR,RWA,True,True
BLR,SEN,True,True
BLR,SLE,True,True
BLR,SOM,True,True
BLR,ZAF,True,True
BLR,SDN,True,True
BLR,SWZ,True,True
BLR,TZA,True,True
BLR,TGO,True,True
BLR,TUN,True,True
BLR,UGA,True,True
BLR,ZMB,True,True
BLR,ZWE,True,True
BLR,AFG,True,True
BLR,ARM,True,True
BLR,AZE,True,True
BLR,BGD,True,True
BLR,MMR,True,True
BLR,KHM,True,True
BLR,CHN,True,True
BLR,GEO,True,True
BLR,IND,True,True
BLR,IDN,True,True
BLR,IRN,True,True
BLR,IRQ,True,True
BLR,ISR,True,True
BLR,JPN,True,True
BLR,JOR,True,True
BLR,KAZ,True,True
BLR,LAO,True,True
BLR,LBN,True,True
BLR,MYS,True,True
BLR,MNG,True,True
BLR,NPL,True,True
BLR,OMN,True,True
BLR,PAK,True,True
BLR,PHL,True,True
BLR,QAT,True,True
BLR,SAU,True,True
BLR,KOR,True,True
BLR,LKA,True,True
BLR,SYR,True,True
BLR,TWN,True,True
BLR,TJK,True,True
BLR,THA,True,True
BLR,TUR,True,True
BLR,TKM,True,True
BLR,ARE,True,True
BLR,UZB,True,True
BLR,VNM,True,True
BLR,YEM,True,True
BLR,ALB,True,True
BLR,AUT,True,True
BLR,BLR,False,False
BLR,BEL,True,True
BLR,BIH,True,True
BLR,BGR,True,True
BLR,HRV,True,True
BLR,CYP,True,True
BLR,CZE,False,False
BLR,DNK,True,True
BLR,EST,False,False
BLR,FIN,True,False
BLR,FRA,True,True
BLR,DEU,True,True
BLR,GRC,True,True
BLR,HUN,False,False
BLR,ISL,True,True
BLR,IRL,True,True
BLR,ITA,True,True
BLR,LVA,False,False
BLR,LTU,False,False
BLR,MKD,True,True
BLR,MDA,False,False
BLR,MNE,True,True
BLR,NLD,True,True
BLR,NOR,True,True
BLR,POL,False,False
BLR,PRT,True,True
BLR,ROU,False,False
BLR,RUS,False,False
BLR,SRB,True,True
BLR,SVK,False,False
BLR,SVN,True,True
BLR,ESP,True,True
BLR,SWE,True,False
BLR,CHE,True,True
BLR,UKR,False,False
BLR,GBR,True,True
BLR,BHS,True,True
BLR,CAN,True,True
BLR,CRI,True,True
BLR,CUB,True,True
BLR,DOM,True,True
BLR,SLV,True,True
BLR,GTM,True,True
BLR,HTI,True,True
BLR,HND,True,True
BLR,JAM,True,True
BLR,MEX,True,True
BLR,NIC,True,True
BLR,PAN,True,True
BLR,USA,True,True
BLR,AUS,True,True
BLR,NZL,True,True
BLR,PNG,True,True
BLR,ARG,True,True
BLR,BOL,True,True
BLR,BRA,True,True
BLR,CHL,True,True
BLR,COL,True,True
BLR,ECU,True,True
BLR,PRY,True,True
BLR,PER,True,True
BLR,SUR,True,True
BLR,URY,True,True
BLR,VEN,True,True
BEL,DZA,True,True
BEL,AGO,True,True
BEL,BEN,True,True
BEL,BWA,True,True
BEL,BFA,True,True
BEL,BDI,True,True
BEL,CMR,True,True
BEL,CAF,True,True
BEL,TCD,True,True
BEL,COG,True,True
BEL,COD,True,True
BEL,CIV,True,True
BEL,DJI,True,True
BEL,EGY,True,True
BEL,GNQ,True,True
BEL,ERI,True,True
BEL,ETH,True,True
BEL,GAB,True,True
BEL,GHA,True,True
BEL,GIN,True,True
BEL,GNB,True,True
BEL,KEN,True,True
BEL,LSO,True,True
BEL,LBR,True,True
BEL,LBY,True,True
BEL,MDG,True,True
BEL,MWI,True,True
BEL,MLI,True,True
BEL,MRT,True,True
BEL,MAR,True,True
BEL,MOZ,True,True
BEL,NAM,True,True
BEL,NER,True,True
BEL,NGA,True,True
BEL,RWA,True,True
BEL,SEN,True,True
BEL,SLE,True,True
BEL,SOM,True,True
BEL,ZAF,True,True
BEL,SDN,True,True
BEL,SWZ,True,True
BEL,TZA,True,True
BEL,TGO,True,True
BEL,TUN,True,True
BEL,UGA,True,True
BEL,ZMB,True,True
BEL,ZWE,True,True
BEL,AFG,True,True
BEL,ARM,True,True
BEL,AZE,True,True
BEL,BGD,True,True
BEL,MMR,True,True
BEL,KHM,True,True
BEL,CHN,True,True
BEL,GEO,True,True
BEL,IND,True,True
BEL,IDN,True,True
BEL,IRN,True,True
BEL,IRQ,True,True
BEL,ISR,True,True
BEL,JPN,True,True
BEL,JOR,True,True
BEL,KAZ,True,True
BEL,LAO,True,True
BEL,LBN,True,True
BEL,MYS,True,True
BEL,MNG,True,True
BEL,NPL,True,True
BEL,OMN,True,True
BEL,PAK,True,True
BEL,PHL,True,True
BEL,QAT,True,True
BEL,SAU,True,True
BEL,KOR,True,True
BEL,LKA,True,True
BEL,SYR,True,True
BEL,TWN,True,True
BEL,TJK,True,True
BEL,THA,True,True
BEL,TUR,True,True
BEL,TKM,True,True
BEL,ARE,True,True
BEL,UZB,True,True
BEL,VNM,True,True
BEL,YEM,True,True
BEL,ALB,True,True
BEL,AUT,True,False
BEL,BLR,True,True
BEL,BEL,False,False
BEL,BIH,True,True
BEL,BGR,True,True
BEL,HRV,True,True
BEL,CYP,True,True
BEL,CZE,True,False
BEL,DNK,True,False
BEL,EST,True,True
BEL,FIN,True,True
BEL,FRA,False,False
BEL,DEU,False,False
BEL,GRC,True,True
BEL,HUN,True,True
BEL,ISL,True,True
BEL,IRL,True,True
BEL,ITA,False,False
BEL,LVA,True,True
BEL,LTU,True,True
BEL,MKD,True,True
BEL,MDA,True,True
BEL,MNE,True,True
BEL,NLD,False,False
BEL,NOR,True,True
BEL,POL,True,True
BEL,PRT,True,True
BEL,ROU,True,True
BEL,RUS,True,True
BEL,SRB,True,True
BEL,SVK,True,True
BEL,SVN,True,True
BEL,ESP,True,True
BEL,SWE,True,True
BEL,CHE,False,False
BEL,UKR,True,True
BEL,GBR,False,False
BEL,BHS,True,True
BEL,CAN,True,True
BEL,CRI,True,True
BEL,CUB,True,True
BEL,DOM,True,True
BEL,SLV,True,True
BEL,GTM,True,True
BEL,HTI,True,True
BEL,HND,True,True
BEL,JAM,True,True
BEL,MEX,True,True
BEL,NIC,True,True
BEL,PAN,True,True
BEL,USA,True,True
BEL,AUS,True,True
BEL,NZL,True,True
BEL,PNG,True,True
BEL,ARG,True,True
BEL,BOL,True,True
BEL,BRA,True,True
BEL,CHL,True,True
BEL,COL,True,True
BEL,ECU,True,True
BEL,PRY,True,True
BEL,PER,True,True
BEL,SUR,True,True
BEL,URY,True,True
BEL,VEN,True,True
BIH,DZA,True,True
BIH,AGO,True,True
BIH,BEN,True,True
BIH,BWA,True,True
BIH,BFA,True,True
BIH,BDI,True,True
BIH,CMR,True,True
BIH,CAF,True,True
BIH,TCD,True,True
BIH,COG,True,True
BIH,COD,True,True
BIH,CIV,True,True
BIH,DJI,True,True
BIH,EGY,True,True
BIH,GNQ,True,True
BIH,ERI,True,True
BIH,ETH,True,True
BIH,GAB,True,True
BIH,GHA,True,True
BIH,GIN,True,True
BIH,GNB,True,True
BIH,KEN,True,True
BIH,LSO,True,True
BIH,LBR,True,True
BIH,LBY,True,True
BIH,MDG,True,True
BIH,MWI,True,True
BIH,MLI,True,True
BIH,MRT,True,True
BIH,MAR,True,True
BIH,MOZ,True,True
BIH,NAM,True,True
BIH,NER,True,True
BIH,NGA,True,True
BIH,RWA,True,True
BIH,SEN,True,True
BIH,SLE,True,True
BIH,SOM,True,True
BIH,ZAF,True,True
BIH,SDN,True,True
BIH,SWZ,True,True
BIH,TZA,True,True
BIH,TGO,True,True
BIH,TUN,True,True
BIH,UGA,True,True
BIH,ZMB,True,True
BIH,ZWE,True,True
BIH,AFG,True,True
BIH,ARM,True,True
BIH,AZE,True,True
BIH,BGD,True,True
BIH,MMR,True,True
BIH,KHM,True,True
BIH,CHN,True,True
BIH,GEO,True,True
BIH,IND,True,True
BIH,IDN,True,True
BIH,IRN,True,True
BIH,IRQ,True,True
BIH,ISR,True,True
BIH,JPN,True,True
BIH,JOR,True,True
BIH,KAZ,True,True
BIH,LAO,True,True
BIH,LBN,True,True
BIH,MYS,True,True
BIH,MNG,True,True
BIH,NPL,True,True
BIH,OMN,True,True
BIH,PAK,True,True
BIH,PHL,True,True
BIH,QAT,True,True
BIH,SAU,True,True
BIH,KOR,True,True
BIH,LKA,True,True
BIH,SYR,True,True
BIH,TWN,True,True
BIH,TJK,True,True
BIH,THA,True,True
BIH,TUR,True,True
BIH,TKM,True,True
BIH,ARE,True,True
BIH,UZB,True,True
BIH,VNM,True,True
BIH,YEM,True,True
BIH,ALB,False,False
BIH,AUT,False,False
BIH,BLR,True,True
BIH,BEL,True,True
BIH,BIH,False,False
BIH,BGR,False,False
BIH,HRV,False,False
BIH,CYP,True,True
BIH,CZE,False,False
BIH,DNK,True,True
BIH,EST,True,True
BIH,FIN,True,True
BIH,FRA,True,True
BIH,DEU,True,False
BIH,GRC,False,False
BIH,HUN,False,False
BIH,ISL,True,True
BIH,IRL,True,True
BIH,ITA,False,False
BIH,LVA,True,True
BIH,LTU,True,True
BIH,MKD,False,False
BIH,MDA,True,True
BIH,MNE,False,False
BIH,NLD,True,True
BIH,NOR,True,True
BIH,POL,True,False
BIH,PRT,True,True
BIH,ROU,False,False
BIH,RUS,True,True
BIH,SRB,False,False
BIH,SVK,False,False
BIH,SVN,False,False
BIH,ESP,True,True
BIH,SWE,True,True
BIH,CHE,True,False
BIH,UKR,True,False
BIH,GBR,True,True
BIH,BHS,True,True
BIH,CAN,True,True
BIH,CRI,True,True
BIH,CUB,True,True
BIH,DOM,True,True
BIH,SLV,True,True
BIH,GTM,True,True
BIH,HTI,True,True
BIH,HND,True,True
BIH,JAM,True,True
BIH,MEX,True,True
BIH,NIC,True,True
BIH,PAN,True,True
BIH,USA,True,True
BIH,AUS,True,True
BIH,NZL,True,True
BIH,PNG,True,True
BIH,ARG,True,True
BIH,BOL,True,True
BIH,BRA,True,True
BIH,CHL,True,True
BIH,COL,True,True
BIH,ECU,True,True
BIH,PRY,True,True
BIH,PER,True,True
BIH,SUR,True,True
BIH,URY,True,True
BIH,VEN,True,True
BGR,DZA,True,True
BGR,AGO,True,True
BGR,BEN,True,True
BGR,BWA,True,True
BGR,BFA,True,True
BGR,BDI,True,True
BGR,CMR,True,True
BGR,CAF,True,True
BGR,TCD,True,True
BGR,COG,True,True
BGR,COD,True,True
BGR,CIV,True,True
BGR,DJI,True,True
BGR,EGY,True,True
BGR,GNQ,True,True
BGR,ERI,True,True
BGR,ETH,True,True
BGR,GAB,True,True
BGR,GHA,True,True
BGR,GIN,True,True
BGR,GNB,True,True
BGR,KEN,True,True
BGR,LSO,True,True
BGR,LBR,True,True
BGR,LBY,True,True
BGR,MDG,True,True
BGR,MWI,True,True
BGR,MLI,True,True
BGR,MRT,True,True
BGR,MAR,True,True
BGR,MOZ,True,True
BGR,NAM,True,True
BGR,NER,True,True
BGR,NGA,True,True
BGR,RWA,True,True
BGR,SEN,True,True
BGR,SLE,True,True
BGR,SOM,True,True
BGR,ZAF,True,True
BGR,SDN,True,True
BGR,SWZ,True,True
BGR,TZA,True,True
BGR,TGO,True,True
BGR,TUN,True,True
BGR,UGA,True,True
BGR,ZMB,True,True
BGR,ZWE,True,True
BGR,AFG,True,True
BGR,ARM,True,True
BGR,AZE,True,True
BGR,BGD,True,True
BGR,MMR,True,True
BGR,KHM,True,True
BGR,CHN,True,True
BGR,GEO,True,True
BGR,IND,True,True
BGR,IDN,True,True
BGR,IRN,True,True
BGR,IRQ,True,True
BGR,ISR,True,True
BGR,JPN,True,True
BGR,JOR,True,True
BGR,KAZ,True,True
BGR,LAO,True,True
BGR,LBN,True,True
BGR,MYS,True,True
BGR,MNG,True,True
BGR,NPL,True,True
BGR,OMN,True,True
BGR,PAK,True,True
BGR,PHL,True,True
BGR,QAT,True,True
BGR,SAU,True,True
BGR,KOR,True,True
BGR,LKA,True,True
BGR,SYR,True,True
BGR,TWN,True,True
BGR,TJK,True,True
BGR,THA,True,True
BGR,TUR,False,False
BGR,TKM,True,True
BGR,ARE,True,True
BGR,UZB,True,True
BGR,VNM,True,True
BGR,YEM,True,True
BGR,ALB,False,False
BGR,AUT,True,True
BGR,BLR,True,True
BGR,BEL,True,True
BGR,BIH,False,False
BGR,BGR,False,False
BGR,HRV,False,False
BGR,CYP,True,True
